"NY|AA0081","Restaurant","Bite","(212) 677-3123","NY","211 E 14th St  New York  NY 10003-4117 "
"NY|AA0082","Restaurant","Blake & Todd Restaurant & Caterers","(212) 869-1929","NY","7 W 47th St Frnt 2  New York  NY 10036-3325"
"NY|AA0083","Restaurant","Blimpies Subs","(212) 865-3051","NY","273 W 125th St  New York  NY 10027-4408"
"NY|AA0084","Restaurant","Blockhead Burritos","(212) 879-1999","NY","247 E 81st St  New York  NY 10028-3212"
"NY|AA0085","Restaurant","Blondie's","(212) 362-4360","NY","212 W 79th St Frnt 1  New York  NY 10024-6225"
"NY|AA0086","Restaurant","BLT Prime","(212) 995-8500","NY","111 E 22nd St Frnt 1  New York  NY 10010-5442"
"NY|AA0087","Restaurant","Blue Dog Caf?","(212) 229-9222","NY","101 W 25th St  New York  NY 10001-7214"
"NY|AA0088","Restaurant","Blue Plate","(212) 382-0069","NY","525 Fashion Ave Rm 309  New York  NY 10018-0485"
"NY|AA0089","Restaurant","Blue Sea Cafe Inc","(718) 274-7704","NY","3020 30th Ave  Long Island City  NY 11102-2138"
"NY|AA0090","Restaurant","Bohio Restaurant","(201) 854-6332","NY","6012 Park Ave  West New York  NJ 07093-3716"
"NY|AA0091","Restaurant","Boi Sandwich Inc","(212) 682-1117","NY","708 3rd Ave Frnt B  New York  NY 10017-4201"
"NY|AA0092","Restaurant","Boka","(212) 228-3667","NY","9 Saint Marks Pl Frnt D  New York  NY 10003-7850"
"NY|AA0093","Restaurant","Bombay Hut Inc","(212) 233-8566","NY","311 Broadway  New York  NY 10007-1153 "
"NY|AA0094","Restaurant","Bombay Masala Restaurant","(212) 302-8151","NY","148 W 49th St Apt 2  New York  NY 10019-6828 "
"NY|AA0095","Restaurant","Boqueria SOHO","(212) 343-4255","NY","171 Spring St  New York  NY 10012-3843 "
"NY|AA0096","Restaurant","Boulevard Bistro","(212) 678-6200","NY","239 Malcolm X Blvd  New York  NY 10027-6341 "
"NY|AA0097","Restaurant","Boulevard Deli Restaurant","(718) 729-0277","NY","3300 Northern Blvd Bsmt  Long Island City  NY 11101-2215"
"NY|AA0098","Restaurant","Bqp Group Inc","(212) 431-4090","NY","92 Division St  New York  NY 10002-6202 "
"NY|AA0099","Restaurant","Brasero Chicken","(201) 590-9777","NY","5104 Park Ave  West New York  NJ 07093-2501 "
"NY|AA0100","Restaurant","Brasserie Cognac Inc","(212) 757-3600","NY","1740 Broadway  New York  NY 10019-4315"
"NY|AA0101","Restaurant","Broadway Au Lait","(212) 865-8429","NY","3070 Broadway  New York  NY 10027-5702 "
"NY|AA0102","Restaurant","Brooks Restaurant","(718) 937-1890","NY","2428 Jackson Ave  Long Island City  NY 11101-4315 "
"NY|AA0103","Restaurant","Bruno The King Of Ravioli","(212) 254-2156","NY","282 1st Ave  New York  NY 10009-1850"
"NY|AA0104","Restaurant","Buceo Ninety Five","(212) 662-7010","NY","201 W 95th St  New York  NY 10025-6305 "
"NY|AA0105","Restaurant","Bukhara Grill","(212) 888-2839","NY","217 E 49th St  New York  NY 10017-1501 "
"NY|AA0106","Restaurant","Bungalo Lounge & Bistro","(718) 204-7010","NY","3203 Broadway  Long Island City  NY 11106-2691 "
"NY|AA0107","Restaurant","Burana Pizzeria Restaurant","(201) 430-9706","NY","6310 Park Ave  West New York  NJ 07093-4176 "
"NY|AA0108","Restaurant","Burger Deluxe LLC","(212) 722-1924","NY","300 E 106th St  New York  NY 10029-4804 "
"NY|AA0109","Restaurant","Burger Joint","(212) 362-9238","NY","2175 Broadway Frnt 1  New York  NY 10024-6686"
"NY|AA0110","Restaurant","Burger King","(212) 316-8027","NY","130 West 125th Street  New York  NY 10027-4403"
"NY|AA0111","Restaurant","Burger King","(201) 854-9069","NY","9105 Bergenline Ave  North Bergen  NJ 07047-5287"
"NY|AA0112","Restaurant","Butler Hall Terrace","(212) 666-9490","NY","400 W 119th St  New York  NY 10027-7125 "
"NY|AA0113","Restaurant","C & O Restaurant","(212) 243-1105","NY","230 9th Ave  New York  NY 10001-6602"
"NY|AA0114","Restaurant","C A T C H","(212) 234-2470","NY","450 W 131st St  New York  NY 10027-7501"
"NY|AA0115","Restaurant","C R I S P","(212) 661-0000","NY","684 3rd Ave  New York  NY 10017-4005"
"NY|AA0116","Restaurant","C U C Of Hoboken","(201) 418-7346","NY","112 Washington St  Hoboken  NJ 07030-4640 "
"NY|AA0117","Restaurant","Cafe Deli-Chous","(212) 604-0004","NY","115 W 23rd St Frnt 1  New York  NY 10011-2428"
"NY|AA0118","Restaurant","Cafe Kabila","(646) 366-8008","NY","250 W 39th St  New York  NY 10018-4414 "
"NY|AA0119","Restaurant","Cafe Khufu Llc","(212) 673-6003","NY","61 E 3rd St Frnt B  New York  NY 10003-9018"
"NY|AA0120","Restaurant","Cafe On Broadway","(212) 501-8585","NY","2350 Broadway  New York  NY 10024-3214"
"NY|AA0121","Restaurant","Cafe Prague","(212) 929-2602","NY","2 W 19th St  New York  NY 10011-4201 "
"NY|AA0122","Restaurant","Cafe Two One One Five","(212) 280-0553","NY","2115 Frederick Douglass Blvd  New York  NY 10026-2364"
"NY|AA0123","Restaurant","Calle OCHO","(212) 873-5025","NY","446 Columbus Ave  New York  NY 10024-5130"
"NY|AA0124","Restaurant","Campo Restaurant","(212) 864-1143","NY","2888 Broadway  New York  NY 10025-7821 "
"NY|AA0125","Restaurant","Carastina Restaurant","(212) 750-3232","NY","1055 1st Ave  New York  NY 10022-2903"
"NY|AA0126","Restaurant","Caravan Chicken Inc","(718) 545-3980","NY","3501 Broadway  Long Island City  NY 11106-1113 "
"NY|AA0127","Restaurant","Caridad Restaurant","(212) 595-8121","NY","588 Amsterdam Ave Frnt 1  New York  NY 10024-2340 "
"NY|AA0128","Restaurant","Carioca Grill","(718) 606-0881","NY","2903 Broadway  Astoria  NY 11106-2951"
"NY|AA0129","Restaurant","Carnegie Delicatessen & Restaurant","(212) 757-2245","NY","854 7th Ave  New York  NY 10019-5216 "
"NY|AA0130","Restaurant","Carnegie Restaurant","(212) 348-0017","NY","1361 Lexington Ave  New York  NY 10128-1508 "
"NY|AA0131","Restaurant","Cassis Restaurant","(212) 579-3966","NY","225 Columbus Ave Frnt 1  New York  NY 10023-4011"
"NY|AA0132","Restaurant","Cemitas Poblanas","(201) 293-5853","NY","6057 Palisade Ave  West New York  NJ 07093-5449"
"NY|AA0133","Restaurant","Centre Finest Deli Inc","(212) 334-6511","NY","140 Centre St  New York  NY 10013-4409 "
